29|39.30,39|29.39.30,23
29|39.30,20|29.39,21
29|39.30,28|29.39,28
29|28.18,19|29.28.18,29
29|28.18,28|29.28.18,36
29|28.18,39|29.28.18,41
29|28.18,20|29.28,25
29|28.38,19|29.28.38,27
29|28.38,20|29.28.38,26
29|28.38,28|29.28.38,23
29|28.38,39|29.28.38,34
29|20.10,19|29.20.10,32
29|20.10,20|29.20.10,36
29|20.10,39|29.20.10,33
29|20.10,28|29,22
29|19.10,19|29.19.10,29
29|19.10,20|29.19.10,34
29|19.10,28|29.19.10,23
29|19.10,39|29.19.10,37
29|19.18,19|29.19.18,28
29|19.18,20|29.19.18,33
29|19.18,39|29.19,26
29|19.18,28|29.19,19
29|19.29,19|29.19.29,30
29|19.29,20|29.19.29,29
29|19.29,39|29.19.29,29
29|19.29,28|29.19,24
18|28.38,19|18.28.38,28
18|28.38,17|18.28.38,36
18|28.38,28|18.28.38,34
18|28.38,8|18.28,26
18|28.29,19|18.28.29,29
18|28.29,28|18.28.29,29
18|28.29,8|18.28,24
18|28.29,17|18.28,31
18|8.18,19|18.8.18,27
18|8.18,28|18.8.18,29
18|8.18,17|18.8,23
18|8.18,8|18.8,28
18|17.27,19|18.17.27,30
18|17.27,17|18,27
18|17.27,8|18,22
18|17.27,28|18.17,30
18|17.18,19|18.17.18,40
18|17.18,8|18,23
18|17.18,17|18,28
18|17.18,28|18.17,20
18|17.16,19|18.17.16,34
18|17.16,28|18.17,74
10|19.29,19|10.19.29,32
10|19.29,20|10.19.29,27
10|19.29,11|10,25
10|19.29,0|10.19,23
10|11.21,19|10.11.21,25
10|11.21,20|10.11.21,33
10|11.21,0|10.11,32
10|11.21,11|10.11,38
10|11.12,19|10.11.12,34
10|11.12,11|10.11.12,43
10|11.12,20|10.11.12,35
10|11.12,0|10.11,40
10|20.21,19|10.20.21,27
10|20.21,0|10.20.21,32
10|20.21,20|10.20,33
10|20.21,11|10.20,25
10|20.10,19|10.20.10,29
10|20.10,20|10.20.10,27
10|20.10,0|10.20,23
10|20.10,11|10.20,32
10|0.9,19|10.0.9,34
10|0.9,20|10.0,27
10|0.9,0|10.0,16
10|0.9,11|10.0,29
10|0.1,19|10.0.1,29
10|0.1,20|10.0.1,33
10|0.1,0|10.0,27
10|0.1,11|10.0,26
9|99.89,19|9.99.89,35
9|99.89,0|9.99.89,25
9|99.89,8|9.99,30
9|99.89,99|9.99,20
9|99.90,19|9.99.90,31
9|99.90,8|9.99,31
9|99.90,99|9.99,18
9|99.90,0|9.99,27
9|0.10,19|9.0.10,35
9|0.10,0|9.0.10,36
9|0.10,99|9.0,13
9|0.10,8|9.0,18
19|29.20,10|19.29.20,27
19|29.20,18|19.29.20,26
19|29.20,9|19,19
19|29.20,29|19.29,29
19|10.19,10|19.10.19,31
19|10.19,18|19.10,33
19|10.19,29|19.10,37
19|10.19,9|19,28
19|10.11,10|19.10.11,31
19|10.11,29|19.10.11,36
19|10.11,18|19.10.11,25
19|10.11,9|19,17
19|10.20,10|19.10.20,31
19|10.20,18|19.10.20,34
19|10.20,9|19,16
19|10.20,29|19.10,19
0|90.80,10|0.90.80,38
0|90.80,90|0.90.80,34
0|90.80,1|0.90,30
0|90.80,9|0.90,23
0|9.0,10|0.9.0,26
0|9.0,90|0.9.0,29
0|9.0,1|0.9,28
0|9.0,9|0.9,26
11|12.13,10|11.12.13,37
11|12.13,21|11.12.13,29
11|12.13,1|11.12,31
11|12.13,12|11.12,24
11|1.91,10|11.1.91,34
11|1.91,1|11.1.91,43
11|1.91,21|11.1.91,38
11|1.91,12|11,47
11|21.11,10|11.21.11,41
11|21.11,12|11.21,44
11|21.11,1|11.21,44
11|21.11,21|11.21,48
11|21.31,10|11.21.31,43
11|21.31,1|11.21.31,35
11|21.31,12|11.21,27
11|21.31,21|11.21,14
20|10.0,10|20.10.0,34
20|10.0,21|20.10,24
20|10.0,30|20.10,22
20|10.0,29|20.10,23
20|29.20,10|20.29.20,30
20|29.20,21|20.29,28
20|29.20,30|20.29,24
20|29.20,29|20.29,30
20|30.20,10|20.30.20,31
20|30.20,29|20.30.20,29
20|30.20,30|20.30,26
20|30.20,21|20.30,30
20|21.22,10|20.21.22,29
20|21.22,21|20.21.22,36
20|21.22,30|20.21,40
20|21.22,29|20,20
20|21.31,10|20.21.31,34
20|21.31,30|20.21,26
20|21.31,21|20.21,32
20|21.31,29|20,16
90|91.81,91|90.91.81,42
90|91.81,0|90.91.81,43
90|91.81,80|90.91.81,35
90|91.81,99|90.91,45
91|92.82,1|91.92.82,35
91|92.82,90|91.92.82,26
91|92.82,81|91.92,27
91|92.82,92|91,24
91|92.93,1|91.92.93,28
91|92.93,90|91.92.93,41
91|92.93,81|91.92,27
91|92.93,92|91,26
91|81.71,1|91.81.71,31
91|81.71,90|91.81.71,37
91|81.71,81|91.81,45
91|81.71,92|91.81,50
91|81.82,1|91.81.82,36
91|81.82,90|91.81.82,35
91|81.82,81|91.81,27
91|81.82,92|91.81,22
2|1.11,1|2.1.11,32
2|1.11,92|2.1,23
2|1.11,12|2,27
2|1.11,3|2.1,19
1|0.9,11|1.0.9,85
1|0.9,2|1.0,32
31|21.22,21|31.21.22,41
31|21.22,41|31.21.22,38
31|21.22,32|31.21,28
31|21.22,30|31.21,29
21|20.29,31|21.20.29,94
21|20.29,22|21.20,21
31|32.31,21|31.32.31,42
31|32.31,30|31.32.31,35
31|32.31,32|31.32,40
31|32.31,41|31.32,27
10|20.30,11|10.20.30,31
10|20.30,0|10.20,24
10|20.30,19|10.20,19
10|20.30,20|10.20,25
10|20.29,11|10.20.29,31
10|20.29,20|10.20.29,29
10|20.29,19|10.20,25
10|20.29,0|10.20,21
10|19.18,20|10.19.18,32
10|19.18,0|10.19.18,30
10|19.18,19|10.19,40
10|19.18,11|10,27
10|19.9,20|10.19.9,34
10|19.9,0|10.19.9,33
10|19.9,11|10,28
10|19.9,19|10.19,31
10|19.10,20|10.19.10,41
10|19.10,11|10,28
10|19.10,0|10.19,22
10|19.10,19|10.19,27
30|31.32,20|30.31.32,29
30|31.32,40|30.31,44
30|31.32,31|30.31,33
30|31.32,39|30.31,32
30|31.21,20|30.31.21,49
30|31.21,40|30.31.21,39
30|31.21,39|30.31.21,38
30|31.21,31|30.31,33
30|39.29,20|30.39.29,26
30|39.29,40|30.39.29,29
30|39.29,39|30.39.29,31
30|39.29,31|30.39,35
30|40.50,20|30.40.50,33
30|40.50,40|30.40.50,31
30|40.50,39|30.40.50,33
30|40.50,31|30.40,22
30|40.49,20|30.40.49,37
30|40.49,31|30.40.49,31
30|40.49,40|30.40.49,33
30|40.49,39|30.40,29
30|20.10,20|30.20.10,33
30|20.10,40|30.20.10,26
30|20.10,39|30.20.10,35
30|20.10,31|30.20,31
30|20.30,20|30.20.30,31
30|20.30,31|30.20.30,31
30|20.30,40|30.20.30,40
30|20.30,39|30.20,20
30|20.21,20|30.20.21,24
30|20.21,40|30.20.21,29
30|20.21,31|30.20,26
30|20.21,39|30.20,33
30|20.29,20|30.20.29,27
30|20.29,40|30.20,26
30|20.29,39|30.20,25
30|20.29,31|30.20,33
21|22.12,20|21.22.12,32
21|22.12,31|21.22.12,32
21|22.12,11|21.22,26
21|22.12,22|21.22,45
21|31.41,20|21.31.41,24
21|31.41,22|21.31,25
21|31.41,11|21.31,29
21|31.41,31|21.31,26
29|28.29,20|29.28.29,22
29|28.29,28|29.28.29,21
29|28.29,39|29.28.29,32
29|28.29,19|29.28,20
29|39.49,20|29.39.49,29
29|39.49,39|29.39.49,30
29|39.49,19|29.39,23
29|39.49,28|29.39,32
29|39.29,20|29.39.29,33
29|39.29,28|29.39.29,31
29|39.29,39|29.39.29,31
29|39.29,19|29.39,24
29|39.38,20|29.39.38,30
29|39.38,28|29.39.38,36
29|39.38,39|29.39.38,34
29|39.38,19|29.39,29
29|19.9,20|29.19.9,28
29|19.9,28|29.19.9,22
29|19.9,39|29.19.9,32
29|19.9,19|29.19,20
29|20.29,20|29.20.29,26
29|20.29,39|29.20.29,30
29|20.29,19|29.20,22
29|20.29,28|29,33
41|42.43,31|41.42.43,34
41|42.43,51|41.42,34
41|42.43,42|41.42,22
41|42.43,40|41.42,22
31|30.39,41|31.30.39,91
31|30.39,32|31.30,43
31|30.40,41|31.30.40,79
31|30.40,32|31.30,21
32|31.21,31|32.31.21,46
32|31.21,33|32.31,43
32|31.21,42|32.31,52
32|31.21,22|32.31,51
32|42.32,31|32.42.32,34
32|42.32,42|32.42,26
32|42.32,33|32.42,21
32|42.32,22|32.42,26
31|21.20,21|31.21.20,90
31|21.20,41|31.21,88
31|21.20,30|31.21,74
31|21.20,32|31.21,73
21|11.21,31|21.11.21,37
21|11.21,11|21.11,20
21|11.21,20|21.11,19
21|11.21,22|21.11,23
20|21.11,21|20.21.11,47
20|21.11,29|20.21.11,45
20|21.11,30|20.21,50
20|21.11,10|20.21,52
20|30.31,21|20.30.31,32
20|30.31,29|20,18
20|30.31,10|20.30,21
20|30.31,30|20.30,26
20|29.19,21|20.29.19,43
20|29.19,30|20.29.19,32
20|29.19,29|20.29.19,29
20|29.19,10|20.29,21
20|10.19,21|20.10.19,34
20|10.19,29|20.10.19,39
20|10.19,30|20.10,45
20|10.19,10|20.10,16
41|31.30,31|41.31.30,90
41|31.30,51|41.31,74
41|31.30,40|41.31,69
41|31.30,42|41.31,84
30|39.49,31|30.39.49,36
30|39.49,39|30.39.49,29
30|39.49,20|30.39,28
30|39.49,40|30.39,30
51|41.31,41|51.41.31,43
51|41.31,52|51.41,61
51|41.31,50|51.41,54
51|41.31,61|51.41,44
61|60.69,62|61.60.69,44
61|60.69,71|61,69
61|60.70,62|61.60.70,44
61|60.70,71|61,78
61|60.50,62|61.60.50,27
61|60.50,71|61,73
52|42.52,62|52.42.52,35
52|42.52,53|52.42,26
52|42.52,42|52.42,35
52|42.52,51|52.42,34
63|73.63,62|63.73.63,35
63|73.63,64|63.73,30
63|73.63,53|63.73,47
63|73.63,73|63.73,20
82|92.91,81|82.92.91,39
82|92.91,83|82.92,45
82|92.91,72|82.92,28
82|92.91,92|82.92,30
81|71.70,82|81.71.70,89
81|71.70,71|81.71.70,78
81|71.70,91|81.71,75
81|71.70,80|81.71,81
71|61.51,81|71.61.51,35
71|61.51,70|71.61.51,39
71|61.51,61|71.61,57
71|61.51,72|71.61,52
70|79.70,71|70.79.70,41
70|79.70,80|70.79.70,36
70|79.70,60|70.79.70,31
70|79.70,79|70,40
71|72.62,81|71.72.62,30
71|72.62,70|71.72.62,39
71|72.62,61|71.72,41
71|72.62,72|71.72,29
91|81.91,81|91.81.91,23
91|81.91,1|91.81,16
91|81.91,90|91.81,22
91|81.91,92|91.81,27
91|92.91,81|91.92.91,27
91|92.91,90|91.92.91,33
91|92.91,1|91.92,27
91|92.91,92|91,24
73|63.53,63|73.63.53,38
73|63.53,74|73.63,28
73|63.53,72|73.63,29
73|63.53,83|73.63,21
90|80.81,0|90.80.81,33
90|80.81,80|90.80,18
90|80.81,99|90.80,26
90|80.81,91|90,22
90|80.70,0|90.80.70,31
90|80.70,91|90,24
90|80.70,99|90.80,30
90|80.70,80|90.80,27
90|0.90,0|90.0.90,33
90|0.90,80|90.0.90,35
90|0.90,99|90.0,24
90|0.90,91|90.0,30
90|99.98,0|90.99.98,26
90|99.98,80|90.99.98,37
90|99.98,99|90.99,45
90|99.98,91|90,33
90|99.89,0|90.99.89,30
90|99.89,91|90,29
90|99.89,99|90.99,20
90|99.89,80|90,28
90|99.9,0|90.99.9,25
90|99.9,80|90.99.9,34
90|99.9,91|90,39
90|99.9,99|90.99,31
1|2.12,0|1.2.12,37
1|2.12,91|1.2.12,32
1|2.12,2|1.2,34
1|2.12,11|1.2,43
10|11.1,0|10.11.1,38
10|11.1,19|10.11,51
10|11.1,11|10.11,32
10|11.1,20|10.11,44
99|90.91,90|99.90.91,29
99|90.91,89|99.90.91,32
99|90.91,98|99.90,22
99|90.91,9|99.90,26
99|9.0,90|99.9.0,34
99|9.0,9|99.9,23
99|9.0,89|99.9,21
99|9.0,98|99.9,29
0|90.91,90|0.90.91,32
0|90.91,9|0.90,26
0|90.91,10|0,17
0|90.91,1|0.90,22
0|9.99,90|0.9.99,33
0|9.99,1|0.9,26
0|9.99,10|0.9,30
0|9.99,9|0.9,19
80|70.79,90|80.70.79,34
80|70.79,70|80.70.79,35
80|70.79,89|80.70,21
80|70.79,81|80.70,27
80|70.60,90|80.70.60,29
80|70.60,89|80.70,26
80|70.60,70|80.70,26
80|70.60,81|80.70,29
80|89.79,90|80.89.79,31
80|89.79,70|80.89.79,34
80|89.79,89|80.89,25
80|89.79,81|80.89,31
80|89.99,90|80.89.99,37
80|89.99,89|80.89.99,26
80|89.99,81|80.89,29
80|89.99,70|80.89,26
80|89.88,90|80.89.88,34
80|89.88,70|80.89.88,37
80|89.88,81|80.89,32
80|89.88,89|80.89,20
80|81.71,90|80.81.71,37
80|81.71,81|80,45
80|81.71,70|80,47
80|81.71,89|80.81,56
80|81.82,90|80.81.82,42
80|81.82,81|80,36
80|81.82,70|80,28
80|81.82,89|80.81,29
88|87.86,89|88.87.86,37
88|87.86,98|88.87,77
80|81.91,89|80.81.91,31
80|81.91,90|80.81,20
80|81.91,70|80,22
80|81.91,81|80,25
80|70.80,89|80.70.80,30
80|70.80,70|80.70.80,33
80|70.80,90|80.70,26
80|70.80,81|80.70,24
70|79.89,79|70.79.89,34
70|79.89,80|70.79.89,32
70|79.89,60|70.79,25
70|79.89,71|70.79,21
70|60.70,79|70.60.70,27
70|60.70,80|70.60.70,34
70|60.70,60|70.60.70,35
70|60.70,71|70.60,24
70|60.61,79|70.60.61,31
70|60.61,80|70.60.61,32
70|60.61,71|70.60,33
70|60.61,60|70.60,20
70|60.50,79|70.60.50,34
70|60.50,60|70.60.50,31
70|60.50,71|70.60,21
70|60.50,80|70.60,16
70|60.69,79|70.60.69,36
70|60.69,60|70.60.69,30
70|60.69,80|70.60,29
70|60.69,71|70.60,32
70|80.90,79|70.80.90,31
70|80.90,80|70.80.90,26
70|80.90,60|70.80,20
70|80.90,71|70.80,26
70|80.89,79|70.80.89,35
70|80.89,80|70.80.89,28
70|80.89,60|70.80.89,41
70|80.89,71|70.80,30
70|80.70,79|70.80.70,36
70|80.70,80|70.80.70,35
70|80.70,60|70.80.70,28
70|80.70,71|70.80,34
70|71.81,79|70.71.81,40
70|71.81,80|70.71.81,31
70|71.81,71|70,32
70|71.81,60|70.71,23
78|68.67,79|78.68.67,40
78|68.67,77|78.68,43
78|68.67,68|78.68,43
78|68.67,88|78.68,46
78|77.87,79|78.77.87,33
78|77.87,88|78.77.87,41
78|77.87,68|78.77,22
78|77.87,77|78.77,25
89|88.89,79|89.88.89,24
89|88.89,88|89.88.89,26
89|88.89,80|89.88.89,30
89|88.89,99|89.88,22
89|80.70,88|89.80.70,34
89|80.70,99|89.80,19
89|80.70,79|89,26
89|80.70,80|89.80,25
89|79.89,88|89.79.89,34
89|79.89,80|89.79.89,29
89|79.89,79|89.79,26
89|79.89,99|89.79,20
89|79.69,88|89.79.69,32
89|79.69,99|89.79,21
89|79.69,79|89.79,36
89|79.69,80|89.79,25
87|77.76,88|87.77.76,37
87|77.76,86|87.77,37
87|77.76,97|87.77,15
87|77.76,77|87,25
87|77.87,88|87.77.87,24
87|77.87,86|87.77,20
87|77.87,77|87,23
87|77.87,97|87.77,23
98|8.18,88|98.8.18,34
98|8.18,97|98.8,27
98|8.18,8|98.8,24
98|8.18,99|98.8,22
80|90.80,70|80.90.80,28
80|90.80,89|80.90,27
80|90.80,81|80.90,31
80|90.80,90|80,26
80|89.80,70|80.89.80,35
80|89.80,89|80.89,21
80|89.80,90|80.89,26
80|89.80,81|80.89,28
80|70.71,70|80.70.71,40
80|70.71,90|80.70,23
80|70.71,89|80.70,25
80|70.71,81|80.70,24
71|81.91,70|71.81.91,30
71|81.91,61|71.81,23
71|81.91,72|71.81,34
71|81.91,81|71.81,17
81|71.81,80|81.71.81,25
81|71.81,82|81.71,20
81|71.81,71|81.71,20
81|71.81,91|81.71,28
70|71.61,80|70.71.61,40
70|71.61,71|70,36
70|71.61,79|70.71,41
70|71.61,60|70.71,49
70|71.72,80|70.71.72,40
70|71.72,71|70,34
70|71.72,60|70.71,38
70|71.72,79|70.71,30
61|51.41,60|61.51.41,41
61|51.41,62|61.51,49
61|51.41,51|61.51,42
61|51.41,71|61.51,46
61|71.61,60|61.71.61,40
61|71.61,71|61.71,45
61|71.61,62|61.71,54
61|71.61,51|61.71,49
61|71.72,60|61.71.72,33
61|71.72,71|61.71,29
61|71.72,62|61.71,39
61|71.72,51|61.71,45
50|60.70,60|50.60.70,30
50|60.70,59|50.60,45
50|60.70,40|50.60,29
50|60.70,51|50,26
50|40.41,60|50.40.41,28
50|40.41,51|50.40,29
50|40.41,59|50.40,26
50|40.41,40|50.40,21
69|60.70,60|69.60.70,35
69|60.70,59|69.60,19
69|60.70,79|69.60,17
69|60.70,68|69.60,31
70|79.69,60|70.79.69,42
70|79.69,79|70,25
70|79.69,71|70.79,35
70|79.69,80|70.79,29
70|79.78,60|70.79.78,34
70|79.78,80|70.79,21
70|79.78,71|70.79,27
70|79.78,79|70,25
50|51.41,40|50.51.41,44
50|51.41,59|50.51,64
50|51.41,51|50.51,40
50|51.41,60|50.51,49
41|31.21,40|41.31.21,32
41|31.21,42|41.31,53
41|31.21,51|41.31,65
41|31.21,31|41.31,43
30|40.41,40|30.40.41,31
30|40.41,20|30,27
30|40.41,39|30.40,20
30|40.41,31|30.40,17
39|29.28,30|39.29.28,30
39|29.28,29|39.29.28,32
39|29.28,49|39.29,42
39|29.28,38|39.29,27
39|38.28,30|39.38.28,35
39|38.28,29|39.38.28,29
39|38.28,38|39.38,46
39|38.28,49|39.38,28
31|41.31,30|31.41.31,46
31|41.31,41|31.41,53
31|41.31,32|31.41,38
31|41.31,21|31.41,48
31|21.11,30|31.21.11,34
31|21.11,32|31.21,66
31|21.11,21|31,52
31|21.11,41|31.21,39
31|21.31,30|31.21.31,24
31|21.31,32|31.21,27
31|21.31,41|31.21,27
31|21.31,21|31,27
40|30.20,30|40.30.20,24
40|30.20,50|40.30,39
40|30.20,41|40.30,33
40|30.20,49|40.30,25
40|50.60,30|40.50.60,31
40|50.60,41|40.50,25
40|50.60,50|40.50,32
40|50.60,49|40.50,20
20|10.11,30|20.10.11,30
20|10.11,10|20.10,27
20|10.11,29|20.10,30
20|10.11,21|20.10,25
20|10.20,30|20.10.20,29
20|10.20,29|20.10.20,29
20|10.20,10|20.10,32
20|10.20,21|20.10,25
20|29.28,30|20.29.28,31
20|29.28,29|20.29.28,24
20|29.28,10|20.29,21
20|29.28,21|20.29,21
20|30.39,30|20.30.39,31
20|30.39,21|20.30,32
20|30.39,10|20.30,28
20|30.39,29|20,19
35|34.24,25|35.34.24,35
35|34.24,36|35.34,27
35|34.24,34|35.34,23
35|34.24,45|35.34,31
35|45.44,25|35.45.44,32
35|45.44,36|35.45,26
35|45.44,45|35.45,27
35|45.44,34|35.45,27
15|16.15,25|15.16.15,27
15|16.15,16|15.16.15,31
15|16.15,5|15.16.15,32
15|16.15,14|15.16,23
15|5.15,25|15.5.15,30
15|5.15,16|15.5.15,31
15|5.15,5|15.5.15,32
15|5.15,14|15.5,31
15|5.95,25|15.5.95,27
15|5.95,5|15.5.95,36
15|5.95,16|15.5,23
15|5.95,14|15.5,44
15|5.4,25|15.5.4,33
15|5.4,5|15.5.4,26
15|5.4,16|15.5,29
15|5.4,14|15.5,30
15|25.15,25|15.25.15,36
15|25.15,5|15.25.15,30
15|25.15,14|15.25,22
15|25.15,16|15.25,26
15|25.26,25|15.25.26,29
15|25.26,5|15.25.26,39
15|25.26,14|15.25,24
15|25.26,16|15.25,23
26|36.35,25|26.36.35,34
26|36.35,27|26.36,27
26|36.35,36|26.36,30
26|36.35,16|26.36,19
26|27.28,25|26.27.28,24
26|27.28,27|26.27.28,30
26|27.28,16|26.27.28,35
26|27.28,36|26.27,21
26|16.15,25|26.16.15,28
26|16.15,16|26.16.15,34
26|16.15,36|26.16,24
26|16.15,27|26.16,21
24|23.22,25|24.23.22,36
24|23.22,23|24.23,42
24|23.22,14|24.23,25
24|23.22,34|24.23,45
17|7.8,27|17.7.8,30
17|7.8,7|17.7.8,28
17|7.8,18|17.7,24
17|7.8,16|17,25
17|27.26,27|17.27.26,31
17|27.26,16|17.27.26,32
17|27.26,18|17.27,27
17|27.26,7|17.27,23
17|27.37,27|17.27.37,31
17|27.37,7|17.27.37,33
17|27.37,18|17.27,29
17|27.37,16|17.27,24
17|18.19,27|17.18.19,34
17|18.19,18|17.18.19,20
17|18.19,16|17.18,17
17|18.19,7|17.18,18
17|18.28,27|17.18.28,30
17|18.28,18|17.18.28,30
17|18.28,7|17.18.28,25
17|18.28,16|17.18,23
17|16.6,27|17.16.6,26
17|16.6,16|17.16.6,35
17|16.6,18|17.16,34
17|16.6,7|17.16,26
17|16.26,27|17.16.26,25
17|16.26,7|17.16,28
17|16.26,16|17.16,44
17|16.26,18|17.16,25
37|47.37,27|37.47.37,26
37|47.37,47|37.47,24
37|47.37,38|37.47,25
37|47.37,36|37.47,26
37|36.37,27|37.36.37,33
37|36.37,38|37.36,33
37|36.37,36|37.36,23
37|36.37,47|37.36,22
27|17.18,17|27.17.18,31
27|17.18,28|27,36
27|17.18,26|27.17,23
27|17.18,37|27.17,27
7|6.96,17|7.6.96,22
7|6.96,6|7.6.96,26
7|6.96,8|7.6,37
7|6.96,97|7.6,30
7|17.16,17|7.17.16,34
7|17.16,97|7.17,23
7|17.16,8|7.17,32
7|17.16,6|7.17,26
7|97.7,17|7.97.7,27
7|97.7,97|7.97,22
7|97.7,8|7.97,21
7|97.7,6|7.97,24
16|26.16,17|16.26.16,31
16|26.16,6|16.26,29
16|26.16,26|16.26,22
16|26.16,15|16.26,29
16|26.27,17|16.26.27,28
16|26.27,15|16.26,31
16|26.27,6|16.26,28
16|26.27,26|16.26,28
16|6.5,17|16.6.5,32
16|6.5,6|16.6.5,32
16|6.5,15|16.6.5,33
16|6.5,26|16.6,26
16|6.16,17|16.6.16,27
16|6.16,15|16.6,34
16|6.16,6|16.6,29
16|6.16,26|16.6,27
16|15.5,17|16.15.5,39
16|15.5,6|16.15.5,27
16|15.5,26|16.15,20
16|15.5,15|16.15,24
17|16.15,16|17.16.15,35
17|16.15,7|17.16.15,32
17|16.15,27|17,28
17|16.15,18|17.16,24
17|27.17,16|17.27.17,29
17|27.17,18|17.27.17,27
17|27.17,7|17.27,23
17|27.17,27|17.27,25
17|18.8,16|17.18.8,29
17|18.8,18|17.18.8,39
17|18.8,27|17.18,22
17|18.8,7|17.18,23
6|5.6,16|6.5.6,23
6|5.6,96|6.5,42
6|5.6,5|6.5,28
6|5.6,7|6.5,29
6|96.6,16|6.96.6,36
6|96.6,7|6.96.6,33
6|96.6,5|6.96.6,38
6|96.6,96|6.96,26
6|7.97,16|6.7.97,28
6|7.97,7|6,30
6|7.97,5|6.7,27
6|7.97,96|6.7,29
15|14.4,16|15.14.4,32
15|14.4,25|15.14,26
15|14.4,5|15.14,43
15|14.4,14|15.14,28
83|93.3,84|83.93.3,32
83|93.3,73|83.93,39
83|93.3,82|83.93,26
83|93.3,93|83.93,33
74|73.74,84|74.73.74,34
74|73.74,75|74.73,27
74|73.74,64|74.73,45
74|73.74,73|74.73,30
85|75.65,84|85.75.65,34
85|75.65,95|85.75,39
85|75.65,86|85.75,26
85|75.65,75|85.75,28
19|29.28,29|19.29.28,37
19|29.28,18|19.29.28,23
19|29.28,10|19.29,24
19|29.28,9|19,18
20|29.39,29|20.29.39,30
20|29.39,10|20.29,34
20|29.39,30|20.29,25
20|29.39,21|20.29,24
28|27.37,29|28.27.37,33
28|27.37,27|28,26
28|27.37,38|28.27,27
28|27.37,18|28,23
28|38.37,29|28.38.37,28
28|38.37,27|28.38,21
28|38.37,18|28.38,23
28|38.37,38|28.38,22
28|38.48,29|28.38.48,32
28|38.48,18|28.38.48,37
28|38.48,27|28.38,14
28|38.48,38|28.38,21
38|48.58,28|38.48.58,33
38|48.58,39|38.48.58,30
38|48.58,37|38.48,25
38|48.58,48|38.48,27
38|28.29,28|38.28.29,32
38|28.29,37|38.28,33
38|28.29,48|38,25
38|28.29,39|38.28,27
29|28.27,28|29.28.27,34
29|28.27,39|29.28.27,24
29|28.27,19|29.28,26
29|28.27,20|29.28,25
28|27.26,38|28.27,80
28|27.26,29|28.27,22
27|37.38,28|27.37.38,30
27|37.38,37|27.37,28
27|37.38,26|27.37,23
27|37.38,17|27.37,32
27|28.38,28|27.28.38,34
27|28.38,37|27,21
27|28.38,17|27,27
27|28.38,26|27.28,23
28|29.28,18|28.29.28,35
28|29.28,38|28.29,28
28|29.28,29|28.29,25
28|29.28,27|28.29,26
17|7.17,18|17.7.17,28
17|7.17,7|17.7.17,41
17|7.17,16|17,27
17|7.17,27|17,19
17|7.6,18|17.7.6,34
17|7.6,7|17.7.6,28
17|7.6,16|17,21
17|7.6,27|17,25
19|29.19,18|19.29.19,29
19|29.19,10|19.29,31
19|29.19,29|19.29,23
19|29.19,9|19,26
17|7.97,7|17.7.97,36
17|7.97,27|17,16
17|7.97,16|17,22
17|7.97,18|17.7,23
6|5.95,7|6.5.95,30
6|5.95,5|6.5,30
6|5.95,16|6.5,39
6|5.95,96|6.5,46
6|7.17,7|6.7.17,30
6|7.17,5|6.7.17,27
6|7.17,16|6.7,29
6|7.17,96|6.7,26
6|16.26,7|6.16.26,28
6|16.26,16|6.16,31
6|16.26,96|6.16,25
6|16.26,5|6.16,20
8|9.0,7|8.9.0,29
8|9.0,98|8.9,27
8|9.0,18|8,14
8|9.0,9|8.9,28
97|96.97,7|97.96.97,27
97|96.97,87|97,14
97|96.97,96|97.96,19
97|96.97,98|97.96,33
96|86.76,6|96.86.76,37
96|86.76,95|96.86.76,31
96|86.76,86|96.86,38
96|86.76,97|96.86,20
96|97.87,6|96.97.87,29
96|97.87,95|96.97.87,25
96|97.87,97|96.97,18
96|97.87,86|96.97,27
96|97.7,6|96.97.7,32
96|97.7,95|96.97.7,28
96|97.7,97|96.97,21
96|97.7,86|96.97,26
96|95.96,6|96.95.96,25
96|95.96,97|96.95,23
96|95.96,95|96.95,27
96|95.96,86|96.95,17
5|6.96,6|5.6.96,37
5|6.96,15|5.6.96,26
5|6.96,95|5.6.96,31
5|6.96,4|5.6,23
5|6.5,6|5.6.5,33
5|6.5,15|5.6.5,28
5|6.5,95|5.6.5,39
5|6.5,4|5.6,30
5|95.85,6|5.95.85,29
5|95.85,15|5.95.85,35
5|95.85,95|5.95,23
5|95.85,4|5.95,23
5|95.94,6|5.95.94,38
5|95.94,15|5.95.94,30
5|95.94,95|5.95.94,28
5|95.94,4|5.95,27
5|4.5,6|5.4.5,31
5|4.5,15|5.4.5,29
5|4.5,95|5.4.5,32
5|4.5,4|5.4,23
5|4.94,6|5.4.94,37
5|4.94,15|5.4.94,33
5|4.94,95|5.4.94,42
5|4.94,4|5.4,26
5|15.25,6|5.15.25,38
5|15.25,15|5.15.25,33
5|15.25,95|5.15.25,28
5|15.25,4|5.15,29
5|15.16,6|5.15.16,32
5|15.16,95|5.15.16,37
5|15.16,4|5.15,27
5|15.16,15|5.15,28
15|16.17,5|15.16.17,32
15|16.17,14|15.16,23
15|16.17,25|15.16,22
15|16.17,16|15.16,23
95|5.15,5|95.5.15,37
95|5.15,94|95.5.15,37
95|5.15,96|95.5,29
95|5.15,85|95.5,22
95|96.97,5|95.96.97,30
95|96.97,96|95.96,23
95|96.97,94|95.96,22
95|96.97,85|95.96,26
4|14.15,5|4.14.15,28
4|14.15,3|4.14,26
4|14.15,94|4.14,24
4|14.15,14|4.14,17
